,title,year,kdrama_id,director,screenwriter,start_dt,end_dt,synopsis,tot_eps_boxcox,duration_boxcox,rank_boxcox,pop_boxcox,music_score_boxcox,story_score_boxcox,acting_cast_score_boxcox,rewatch_value_score_boxcox,overall_score_boxcox,n_helpful_boxcox,pop_std,n_helpful_std,pop_minmax,n_helpful_minmax,content_rt_15+ - Teens 15 or older,content_rt_18+ Restricted (violence & profanity),content_rt_G - All Ages,content_rt_Not Yet Rated,content_rt_R - Restricted Screening (nudity & violence),Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
1070,Today's Webtoon,2022,e290ac91f3084a49b35f337e25cff335,['Jo Soo Won'],"['Jo Hyun Joo', 'Cho Ye Rang', 'Lee Jae Eun']",7/29/2022,9/17/2022,"Once a member of the National Judo Team, On Ma Eum’s entire life revolved around the sport. But when a tough match leaves her with a torn ankle ligament, she’s forced to watch as all of her dreams of continuing in the sport crumble around her. With her career as a professional judoka now entirely over, Ma Eum must find a way to pick herself up and move on.Without any sort of dream to drive her, Ma Eum isn’t really sure what to do next. Taking her first non-sports-related job working in a webtoon editorial department, Ma Eum finds it difficult to adjust. Unable to relate to her co-workers, Ma Eum has trouble fitting in as her life as an athlete has left her a little rough around the edges. Beyond that, the work she’s been assigned just isn’t what she’s used to. Struggling to adapt to her new life, Ma Eum wonders if she’ll ever find a way to be happy again.Fortunately, with the passing of time and a little help from her co-workers, Koo Jun Yeong and Seok Jin Hyung, Ma Eum begins to find herself slowly settling into her new life. As the struggles in her life begin to dissipate, Ma Eum finds herself reaching for a new dream. The only question is, will she have the strength she needs to turn that dream into a reality?(Source: Viki)~~ Adapted from the manga series ""Juuhan Shuttai!"" (重版出来!) by Matsuda Naoko (松田奈緒子).",1.9998129521799661,614.7792111038029,10.668226718880682,13.901905208039759,48.12621903924334,28.295839228579784,742.5185736285688,4.423401631625083,49.12705171041892,1.9866390557873708,-0.7185537103321098,-0.2478192374343848,0.03848801552037048,0.05063291139240506,True,False,False,False,False,False,False,False,False,False,True,True
1071,Weak Hero Class 1,2022,204b00ef75ab42e18d0a385146394e3a,Others,Others,11/18/2022,11/18/2022,"Yeon Shi Eun is a model student who ranks at the top of his high school. Physically, Yeon Shi Eun appears weak, but by using his wits and psychology, he fights against the violence that takes place inside and outside of his school. (Source: Asianwiki)~~ Adapted from the webtoon “Weak Hero” (약한영웅) written by SeoPass (서패스) and illustrated by Kim Jin Seok  (김진석). ~~ Release dates: Oct 7, 2022 (Festival) || Nov 18, 2022 (Online)",1.6214683827968448,407.5378689535169,3.0071142520747314,9.562034487718224,105.88032988689741,68.90438812787993,1399.669399630805,14.989929062600758,119.05599881683104,3.155543950095616,-0.8487072242655822,1.7909717083302383,0.011139620752237312,0.25949367088607594,False,True,False,False,False,False,False,False,False,False,True,False
1072,Tomorrow,2022,1d1a54915b1042ef9cf2c75ad756c29f,"['Kim Tae Yoon', 'Sung Chi Wook']","['Park Ran', 'Park Ja Kyung', 'Kim Yu Jin']",4/1/2022,5/21/2022,"Choi Joon Woong seeks a job, but it's hard for him to get hired. One night, he witnesses a man trying to end his life and decides to stop him. He gets acquainted with grim reapers Koo Ryeon and Im Ryoong Gu, who belong to a crisis management team. Their purpose is to prevent people from committing suicide. After Joon Woong ends up in a coma and becomes half-human and half-spirit, he is employed by a company of grim reapers as the newest member of the crisis management team.(Source: Netflix, s a r a at MyDramaList)~~ Adapted from the webtoon ""Tomorrow"" (내일) by Llama (라마).",1.9998129521799661,548.9783190982779,5.442033545734753,7.831184844639671,84.4471147557638,57.26365574753497,1055.0592833607438,11.9692653100772,97.31405415754365,3.155543950095616,-0.8728317886331137,1.7909717083302383,0.0060704674885787594,0.25949367088607594,True,False,False,False,False,False,False,False,False,False,True,True
1073,We're Not Trash,2022,55a30d5405e6468888731b884fa9444c,Others,Others,12/12/2022,1/4/2023,"""We're Not Trash"" is a web drama about a man and a woman who consider themselves trash, experiencing rehabilitation and healing their pain.Shin Jo Hee grew up without being loved by her mother. She is easily excited about trivial things, sometimes aggressive and spontaneous. People around her worry about her because of her bipolar disorder, but Shin Jo Hee does not intend to treat her disorder and thinks that it was caused by her mother.Jin Woo Hyuk  is suffering from depression. He keeps feeling that he is trash. On the day he is diagnosed with depression, he meets Shin Jo Hee at the hospital and faces an unexpected change in his life.(Source: Sports.khan.co.kr, ethleia at MyDramaList)",1.6214683827968448,167.8864036547628,16.464931590037644,29.26965219875308,70.2367732187758,70.66635554110321,1293.8478742530028,15.25043413298291,115.78598122901501,1.494428081264169,2.107296496077012,-0.49494541267858155,0.6322673508980537,0.025316455696202535,False,False,False,True,False,False,True,False,True,False,False,False
1074,Big Mouth,2022,49846934ef8d4b719668046fe9b1b2a9,"['Oh Choong Hwan', 'Bae Hyun Jin']","['Jang Young Chul', 'Jung Kyung Soon']",7/29/2022,9/17/2022,"Park Chang Ho is known since his school days as ""Big Mouth"" because he talks big and promises big things but can not follow it up. He is also an infamous lawyer with a very low rate of success who was hired by a Mayor because of his incompetence. Unfortunately, he was framed as the notorious and mysterious swindler ""Big Mouse"" and sent to prison.Go Mi Ho is Park Chang Ho's loving wife who works as a nurse. She has strong personality and will do anything to prove the innocence of her husband and help solve the case the Mayor has given to her husband.Will Go Mi Ho be successful in proving her husband's innocence? Or, will her investigations lead to opening a can of worms?(Source: I'M YourOnlyOne at MyDramaList)",1.9998129521799661,621.2158135979072,7.570113147968233,9.278012744123533,44.63109855220793,33.89595695458694,1099.9827580235515,6.775350676663319,57.202706103728985,2.863973192793175,-0.8534725703134897,0.9260300949755497,0.010138306527317105,0.17088607594936708,True,False,False,False,False,False,False,False,False,False,True,True
1075,Blue of Winter,2022,2710b731a0bc49f788f1105f494c0b86,Others,Others,3/15/2022,3/29/2022,"Ji Seok and Do Jin meet Hyeon Woo during high school at a judo competition between high schools in Seoul.Hyeon Woo, who is obsessed with fighting despite knowing that he will get hurt, uses reckless techniques against his opponent to win. In the end, Hyeon Woo ends up on a stretcher, but he can't hide his joy at the feeling of having managed to win. Ji Seok and Do Jin are curious about Hyeon Woo from that day on. Do Jin follows Hyeon Woo to the same school and meets Hyeon Woo again at the judo club.As the elite prospect of a family of judo medalists, Do Jin, who swept the current judo championship, is bullied by the jealous superiors of the judo club. Hyeon Woo wisely saves Do Jin, and in the process, the two become close.Ji Seok approaches Hyeon Woo with the intention of being a friend and ends up becoming a lover. Do Jin is called to a competition between athletes in a situation where he is falling in love with Hyeon Woo. Hyeon Woo, who receives Do Jin's confession before leaving for the competition, rejects his confession and prays for Do Jin's Olympic victory.Six years later, Do Jin, who became a gold medalist, meets again with Hyeon Woo and Ji Seok, who are in their third year of college, and are struggling with their time together.",1.324962965185125,146.72305749790004,13.181749268370153,18.933127459254656,35.07045415839223,21.386640304052925,557.3872702293049,3.7024006253222255,36.7407506468597,1.6500013972850192,-0.343878377315386,-0.43316386886753233,0.11721634645472183,0.03164556962025317,False,False,False,True,False,False,False,True,False,True,False,False
1076,Bad Girlfriend,2022,3bbadf6f6afa496ab5bbe6cd4ad45bd6,['Lee Si Young'],['Park Jung Yoon'],7/5/2022,8/11/2022,"Ji Soo, an advertising planner who is faithful to her desire to date someone she likes, is proud of her working abilities at her company. She is dating Tae Oh who is her superior at work and Ji Ho, a cheerful young man, who is out there trying to make ends meet. But when Ji Ho went to work at Ji Soo's company, Ji Soo's daily life, which seemed perfect, began to collapse... Will Ji Soo be able to handle all this and continue her two-legged relationship?(Source: Naver)",1.8507029406749629,197.9470388656402,13.121699521490742,21.92817610501138,53.66603650164206,44.04452546508635,742.5185736285688,10.069098374229743,75.64894258947125,1.494428081264169,0.06951539234058593,-0.49494541267858155,0.20408035546654985,0.025316455696202535,True,False,False,False,False,False,False,True,False,True,False,False
1077,Mental Coach Jegal,2022,083a00a4b5934c6a83aac886bece5f80,['Son Jung Hyun'],['Kim Ban Di'],9/12/2022,11/1/2022,"A sports drama about a former national athlete who quits sports after causing a scandal and becomes a mental coach to help former professional athletes who have retired and current athletes who have fallen into a slump.Je Gal Gil is a former national Taekwondo athlete who is known for his hard work and dorky charms. After he causes an unprecedented accident in the athlete’s village, Je Gal Gil is permanently expelled and coined the unlucky Taekwondo prodigy. Once he overcomes his past trauma andregains his mental health, Je Gal Gil returns to the athlete’s village as a mental coach.Cha Ga Eul is a former world-class short track speed skating gold medalist who has fallen into a slump. With her pretty poker face, she’s known as the up-and-coming “Ice Princess,”but she faces the danger of fading out when she falls into a slump. Unable to confide in anyone, Cha Ga Eul begins to beat herself up until she meets mental coach Je Gal Gil.Gu Tae Man is the director of the Human Rights Center in the Korean Olympic Committee. The former Taekwondo Olympic gold medalist has a strong desire for power and is the reason Je Gal Gil’s life wastransformed overnight. With the belief that anything can be covered as long as he is No. 1, Gu Tae Min does everything he can for the top position.Park Seung Hais a part ofthe mental health support team in the athlete’s village. She is the perfect example of “a kind daughter who was raised well” but endures an unexpected hardship after meeting Je Gal Gil as her first patient. Park Seung Ha ends up leaving the hospital and applying to the athlete’s village instead where she surprisingly reunites with Je Gal Gil, this time as advisor partners.(Source: Naver; Soompi)",1.9998129521799661,614.7792111038029,10.876274842949604,21.823733598347278,41.29170160394426,52.641439330317546,813.2111615419029,8.048576775248666,66.03524957789642,1.494428081264169,0.05194317878892718,-0.49494541267858155,0.20038800926215658,0.025316455696202535,True,False,False,False,False,False,True,True,False,False,False,False
1078,Café Minamdang,2022,c86ddae23c314a819a06e19796458788,"['Go Jae Hyun', 'Yoon Ra Young']",['Park Hye Jin'],6/27/2022,8/23/2022,"Nam Han Joon is a former criminal profiler now working as a conman. To run his scams, he disguises himself as a fortune teller with his shop called Minamdang. Clients are drawn to his attractive appearance and smooth-talking manner.  While he cheats his customers out money, he works to solve their issues, all the while providing excellent customer service. He's partnered up with Gong Soo Cheol, who runs a private detective agency, and his younger sister, Hye Joon, an elite hacker.For the last three years, Detective Han Jae Hee performed her job with enthusiasm and integrity.  Will her involvement with Nam Han Joon jeopardize all of that?  (Source: AsianWiki, edited by Lee C)",2.057833346685886,569.0068363039311,9.795862122206014,12.225067897919136,77.1465031054808,51.148960743563364,928.3593488812209,8.048576775248666,83.3861182636353,2.650308110019695,-0.7837793843628431,0.49355928829820545,0.024782527066775143,0.12658227848101264,True,False,False,False,False,False,True,True,False,False,False,False
1079,She Makes My Heart Flutter,2022,95e5e03eb80348a3ad5e873c302c01a6,Others,['Jo Ah Ra'],10/20/2022,11/6/2022,"Gang Seol and Jung One, niece and aunt, one outgoing and the other shy, work together at a women-only bar named 'Dickinson's Room'. Even though they have the same sexual orientation, they seem to be worlds apart and have very different love stories. (Source: MyDramaList) ",1.324962965185125,178.10868617337522,9.01781339660212,21.77902282599134,89.53487884097851,70.66635554110321,1194.026353209287,17.11019838230248,119.05599881683104,1.494428081264169,0.044497325589071775,-0.49494541267858155,0.19882345578571875,0.025316455696202535,False,False,False,True,False,True,False,False,False,True,False,False
1080,Our Blues,2022,96f89c29e21f45c3a3d918357c4f63fd,"['Kim Kyu Tae', 'Lee Jung Mook']",['Noh Hee Kyung'],4/9/2022,6/12/2022,"""Our Blues"" takes on an omnibus-style drama, which tells the story of diverse characters that are somewhat interconnected, in one way or the other.Lee Dong Suk, a guy born on the beautiful island of Jeju, selling goods from the mainland in his truck for a living. He meets Min Sun Ah, a girl with a mysterious past, who has come to Jeju to escape that life.Park Jung Joon, a ship captain, falls in love with Lee Young Ok, a diver with a bright and bubbly personality.Jung Eun Hee, a fish shop owner, reunites with her past lover Choi Han Soo. They cross paths in Jeju Island when he returns back, after realizing that city life is not for him.(Source: EpicStream.com, edited by MyDramaList)",2.108305895962314,614.7792111038029,6.674941656357463,11.576273502944693,105.88032988689741,81.76586942098824,1511.7166500393707,16.305472896785954,132.69532073919632,2.650308110019695,-0.8034364368104614,0.49355928829820545,0.020652105888979283,0.12658227848101264,True,False,False,False,False,True,False,False,False,False,False,True
1081,Ghost Doctor,2022,bff00514de05407aadfe5e46df7e6ee5,['Boo Sung Chul'],['Kim Eun Hee'],1/3/2022,2/22/2022,"Cha Young Min is a genius doctor, with excelling skills at surgery, but he is arrogant and selfish. One day, he gets involved in an accident and due to this, his spirit possesses another doctor's body, Seung Tak. These two doctors are complete opposites, with opposite personalities and medical abilities.Young Min is arrogant and cold-blooded, only cares about his career and doesn't care about any of his patient's personal stories. Seung Tak is the luckiest and richest resident doctor whose grandfather is the founder of Myung-shin hospital and whose mother is the chairman of the hospital. Never wanting to be a good doctor, he becomes possessed by a ghost doctor.  (Source: AsianWiki, CJ ENM)",1.9998129521799661,614.7792111038029,7.3397598490887255,11.721865306303961,61.61924451096899,60.46665050505173,1011.4986701042783,11.726614181656865,94.42353503764585,2.650308110019695,-0.7992667590185424,0.49355928829820545,0.021528255835784466,0.12658227848101264,True,False,False,False,False,False,True,True,False,False,False,False
